,LR_filename,LR_filepath,LR_dimensions,HR_filename,HR_filepath,HR_dimensions,downsample_method
34,train_0709.png,./DIV2K/DIV2K_train_LR/train_0709.png,1020x678,0709.png,./DIV2K/DIV2K_train_HR/0709.png,2040x1356,NEAREST
35,train_0424.png,./DIV2K/DIV2K_train_LR/train_0424.png,1020x678,0424.png,./DIV2K/DIV2K_train_HR/0424.png,2040x1356,NEAREST
36,train_0751.png,./DIV2K/DIV2K_train_LR/train_0751.png,1020x678,0751.png,./DIV2K/DIV2K_train_HR/0751.png,2040x1356,NEAREST
37,train_0583.png,./DIV2K/DIV2K_train_LR/train_0583.png,1020x594,0583.png,./DIV2K/DIV2K_train_HR/0583.png,2040x1188,NEAREST
38,train_0117.png,./DIV2K/DIV2K_train_LR/train_0117.png,1020x678,0117.png,./DIV2K/DIV2K_train_HR/0117.png,2040x1356,NEAREST
39,train_0059.png,./DIV2K/DIV2K_train_LR/train_0059.png,822x1020,0059.png,./DIV2K/DIV2K_train_HR/0059.png,1644x2040,NEAREST
40,train_0576.png,./DIV2K/DIV2K_train_LR/train_0576.png,1020x678,0576.png,./DIV2K/DIV2K_train_HR/0576.png,2040x1356,NEAREST
41,train_0468.png,./DIV2K/DIV2K_train_LR/train_0468.png,1020x678,0468.png,./DIV2K/DIV2K_train_HR/0468.png,2040x1356,NEAREST
42,train_0392.png,./DIV2K/DIV2K_train_LR/train_0392.png,1020x576,0392.png,./DIV2K/DIV2K_train_HR/0392.png,2040x1152,NEAREST
43,train_0658.png,./DIV2K/DIV2K_train_LR/train_0658.png,1020x678,0658.png,./DIV2K/DIV2K_train_HR/0658.png,2040x1356,NEAREST
44,train_0645.png,./DIV2K/DIV2K_train_LR/train_0645.png,1020x678,0645.png,./DIV2K/DIV2K_train_HR/0645.png,2040x1356,NEAREST
45,train_0159.png,./DIV2K/DIV2K_train_LR/train_0159.png,1020x678,0159.png,./DIV2K/DIV2K_train_HR/0159.png,2040x1356,NEAREST
46,train_0260.png,./DIV2K/DIV2K_train_LR/train_0260.png,1020x678,0260.png,./DIV2K/DIV2K_train_HR/0260.png,2040x1356,NEAREST
47,train_0283.png,./DIV2K/DIV2K_train_LR/train_0283.png,1020x678,0283.png,./DIV2K/DIV2K_train_HR/0283.png,2040x1356,NEAREST
48,train_0539.png,./DIV2K/DIV2K_train_LR/train_0539.png,1020x684,0539.png,./DIV2K/DIV2K_train_HR/0539.png,2040x1368,NEAREST
49,train_0162.png,./DIV2K/DIV2K_train_LR/train_0162.png,684x1020,0162.png,./DIV2K/DIV2K_train_HR/0162.png,1368x2040,NEAREST
50,train_0553.png,./DIV2K/DIV2K_train_LR/train_0553.png,1020x678,0553.png,./DIV2K/DIV2K_train_HR/0553.png,2040x1356,NEAREST
51,train_0504.png,./DIV2K/DIV2K_train_LR/train_0504.png,1020x678,0504.png,./DIV2K/DIV2K_train_HR/0504.png,2040x1356,NEAREST
52,train_0545.png,./DIV2K/DIV2K_train_LR/train_0545.png,996x1020,0545.png,./DIV2K/DIV2K_train_HR/0545.png,1992x2040,NEAREST
53,train_0673.png,./DIV2K/DIV2K_train_LR/train_0673.png,1020x576,0673.png,./DIV2K/DIV2K_train_HR/0673.png,2040x1152,NEAREST
54,train_0341.png,./DIV2K/DIV2K_train_LR/train_0341.png,1020x720,0341.png,./DIV2K/DIV2K_train_HR/0341.png,2040x1440,NEAREST
55,train_0144.png,./DIV2K/DIV2K_train_LR/train_0144.png,1020x678,0144.png,./DIV2K/DIV2K_train_HR/0144.png,2040x1356,NEAREST
56,train_0425.png,./DIV2K/DIV2K_train_LR/train_0425.png,1020x678,0425.png,./DIV2K/DIV2K_train_HR/0425.png,2040x1356,NEAREST
57,train_0604.png,./DIV2K/DIV2K_train_LR/train_0604.png,1020x678,0604.png,./DIV2K/DIV2K_train_HR/0604.png,2040x1356,NEAREST
58,train_0400.png,./DIV2K/DIV2K_train_LR/train_0400.png,1020x642,0400.png,./DIV2K/DIV2K_train_HR/0400.png,2040x1284,NEAREST
59,train_0485.png,./DIV2K/DIV2K_train_LR/train_0485.png,1020x678,0485.png,./DIV2K/DIV2K_train_HR/0485.png,2040x1356,NEAREST
60,train_0287.png,./DIV2K/DIV2K_train_LR/train_0287.png,1020x678,0287.png,./DIV2K/DIV2K_train_HR/0287.png,2040x1356,NEAREST
61,train_0573.png,./DIV2K/DIV2K_train_LR/train_0573.png,1020x678,0573.png,./DIV2K/DIV2K_train_HR/0573.png,2040x1356,NEAREST
62,train_0026.png,./DIV2K/DIV2K_train_LR/train_0026.png,1020x768,0026.png,./DIV2K/DIV2K_train_HR/0026.png,2040x1536,NEAREST
63,train_0130.png,./DIV2K/DIV2K_train_LR/train_0130.png,1020x678,0130.png,./DIV2K/DIV2K_train_HR/0130.png,2040x1356,NEAREST
64,train_0512.png,./DIV2K/DIV2K_train_LR/train_0512.png,1020x726,0512.png,./DIV2K/DIV2K_train_HR/0512.png,2040x1452,NEAREST
65,train_0107.png,./DIV2K/DIV2K_train_LR/train_0107.png,1020x678,0107.png,./DIV2K/DIV2K_train_HR/0107.png,2040x1356,NEAREST
66,train_0567.png,./DIV2K/DIV2K_train_LR/train_0567.png,1020x678,0567.png,./DIV2K/DIV2K_train_HR/0567.png,2040x1356,NEAREST
67,train_0444.png,./DIV2K/DIV2K_train_LR/train_0444.png,1020x678,0444.png,./DIV2K/DIV2K_train_HR/0444.png,2040x1356,NEAREST
68,train_0528.png,./DIV2K/DIV2K_train_LR/train_0528.png,1020x768,0528.png,./DIV2K/DIV2K_train_HR/0528.png,2040x1536,NEAREST
69,train_0308.png,./DIV2K/DIV2K_train_LR/train_0308.png,1020x678,0308.png,./DIV2K/DIV2K_train_HR/0308.png,2040x1356,NEAREST
70,train_0246.png,./DIV2K/DIV2K_train_LR/train_0246.png,678x1020,0246.png,./DIV2K/DIV2K_train_HR/0246.png,1356x2040,NEAREST
71,train_0351.png,./DIV2K/DIV2K_train_LR/train_0351.png,1020x678,0351.png,./DIV2K/DIV2K_train_HR/0351.png,2040x1356,NEAREST
72,train_0184.png,./DIV2K/DIV2K_train_LR/train_0184.png,1020x678,0184.png,./DIV2K/DIV2K_train_HR/0184.png,2040x1356,NEAREST
73,train_0477.png,./DIV2K/DIV2K_train_LR/train_0477.png,1020x678,0477.png,./DIV2K/DIV2K_train_HR/0477.png,2040x1356,NEAREST
74,train_0023.png,./DIV2K/DIV2K_train_LR/train_0023.png,1020x678,0023.png,./DIV2K/DIV2K_train_HR/0023.png,2040x1356,NEAREST
75,train_0250.png,./DIV2K/DIV2K_train_LR/train_0250.png,1020x678,0250.png,./DIV2K/DIV2K_train_HR/0250.png,2040x1356,NEAREST
76,train_0056.png,./DIV2K/DIV2K_train_LR/train_0056.png,1020x690,0056.png,./DIV2K/DIV2K_train_HR/0056.png,2040x1380,NEAREST
77,train_0736.png,./DIV2K/DIV2K_train_LR/train_0736.png,1020x726,0736.png,./DIV2K/DIV2K_train_HR/0736.png,2040x1452,NEAREST
78,train_0785.png,./DIV2K/DIV2K_train_LR/train_0785.png,1020x612,0785.png,./DIV2K/DIV2K_train_HR/0785.png,2040x1224,NEAREST
79,train_0591.png,./DIV2K/DIV2K_train_LR/train_0591.png,1020x606,0591.png,./DIV2K/DIV2K_train_HR/0591.png,2040x1212,NEAREST
80,train_0542.png,./DIV2K/DIV2K_train_LR/train_0542.png,1020x570,0542.png,./DIV2K/DIV2K_train_HR/0542.png,2040x1140,NEAREST
81,train_0449.png,./DIV2K/DIV2K_train_LR/train_0449.png,684x1020,0449.png,./DIV2K/DIV2K_train_HR/0449.png,1368x2040,NEAREST
82,train_0744.png,./DIV2K/DIV2K_train_LR/train_0744.png,1020x792,0744.png,./DIV2K/DIV2K_train_HR/0744.png,2040x1584,NEAREST
83,train_0562.png,./DIV2K/DIV2K_train_LR/train_0562.png,1020x678,0562.png,./DIV2K/DIV2K_train_HR/0562.png,2040x1356,NEAREST
84,train_0247.png,./DIV2K/DIV2K_train_LR/train_0247.png,1020x678,0247.png,./DIV2K/DIV2K_train_HR/0247.png,2040x1356,NEAREST
85,train_0138.png,./DIV2K/DIV2K_train_LR/train_0138.png,1020x678,0138.png,./DIV2K/DIV2K_train_HR/0138.png,2040x1356,NEAREST
86,train_0249.png,./DIV2K/DIV2K_train_LR/train_0249.png,1020x678,0249.png,./DIV2K/DIV2K_train_HR/0249.png,2040x1356,NEAREST
87,train_0672.png,./DIV2K/DIV2K_train_LR/train_0672.png,1020x654,0672.png,./DIV2K/DIV2K_train_HR/0672.png,2040x1308,NEAREST
88,train_0109.png,./DIV2K/DIV2K_train_LR/train_0109.png,1020x678,0109.png,./DIV2K/DIV2K_train_HR/0109.png,2040x1356,NEAREST
89,train_0689.png,./DIV2K/DIV2K_train_LR/train_0689.png,1020x678,0689.png,./DIV2K/DIV2K_train_HR/0689.png,2040x1356,NEAREST
90,train_0479.png,./DIV2K/DIV2K_train_LR/train_0479.png,1020x678,0479.png,./DIV2K/DIV2K_train_HR/0479.png,2040x1356,NEAREST
91,train_0518.png,./DIV2K/DIV2K_train_LR/train_0518.png,1020x480,0518.png,./DIV2K/DIV2K_train_HR/0518.png,2040x960,NEAREST
92,train_0311.png,./DIV2K/DIV2K_train_LR/train_0311.png,1020x594,0311.png,./DIV2K/DIV2K_train_HR/0311.png,2040x1188,NEAREST
93,train_0748.png,./DIV2K/DIV2K_train_LR/train_0748.png,1020x768,0748.png,./DIV2K/DIV2K_train_HR/0748.png,2040x1536,NEAREST
94,train_0299.png,./DIV2K/DIV2K_train_LR/train_0299.png,1020x696,0299.png,./DIV2K/DIV2K_train_HR/0299.png,2040x1392,NEAREST
95,train_0501.png,./DIV2K/DIV2K_train_LR/train_0501.png,1020x678,0501.png,./DIV2K/DIV2K_train_HR/0501.png,2040x1356,NEAREST
96,train_0428.png,./DIV2K/DIV2K_train_LR/train_0428.png,1020x678,0428.png,./DIV2K/DIV2K_train_HR/0428.png,2040x1356,NEAREST
97,train_0293.png,./DIV2K/DIV2K_train_LR/train_0293.png,1020x576,0293.png,./DIV2K/DIV2K_train_HR/0293.png,2040x1152,NEAREST
98,train_0243.png,./DIV2K/DIV2K_train_LR/train_0243.png,1020x390,0243.png,./DIV2K/DIV2K_train_HR/0243.png,2040x780,NEAREST
99,train_0462.png,./DIV2K/DIV2K_train_LR/train_0462.png,1020x678,0462.png,./DIV2K/DIV2K_train_HR/0462.png,2040x1356,NEAREST
100,train_0687.png,./DIV2K/DIV2K_train_LR/train_0687.png,1020x768,0687.png,./DIV2K/DIV2K_train_HR/0687.png,2040x1536,NEAREST
101,train_0625.png,./DIV2K/DIV2K_train_LR/train_0625.png,678x1020,0625.png,./DIV2K/DIV2K_train_HR/0625.png,1356x2040,NEAREST
102,train_0375.png,./DIV2K/DIV2K_train_LR/train_0375.png,678x1020,0375.png,./DIV2K/DIV2K_train_HR/0375.png,1356x2040,NEAREST
103,train_0642.png,./DIV2K/DIV2K_train_LR/train_0642.png,1020x678,0642.png,./DIV2K/DIV2K_train_HR/0642.png,2040x1356,NEAREST
104,train_0291.png,./DIV2K/DIV2K_train_LR/train_0291.png,1020x630,0291.png,./DIV2K/DIV2K_train_HR/0291.png,2040x1260,NEAREST
105,train_0167.png,./DIV2K/DIV2K_train_LR/train_0167.png,678x1020,0167.png,./DIV2K/DIV2K_train_HR/0167.png,1356x2040,NEAREST
106,train_0128.png,./DIV2K/DIV2K_train_LR/train_0128.png,1020x642,0128.png,./DIV2K/DIV2K_train_HR/0128.png,2040x1284,NEAREST
107,train_0453.png,./DIV2K/DIV2K_train_LR/train_0453.png,1020x768,0453.png,./DIV2K/DIV2K_train_HR/0453.png,2040x1536,NEAREST
108,train_0324.png,./DIV2K/DIV2K_train_LR/train_0324.png,678x1020,0324.png,./DIV2K/DIV2K_train_HR/0324.png,1356x2040,NEAREST
109,train_0791.png,./DIV2K/DIV2K_train_LR/train_0791.png,1020x678,0791.png,./DIV2K/DIV2K_train_HR/0791.png,2040x1356,NEAREST
110,train_0608.png,./DIV2K/DIV2K_train_LR/train_0608.png,678x1020,0608.png,./DIV2K/DIV2K_train_HR/0608.png,1356x2040,NEAREST
111,train_0471.png,./DIV2K/DIV2K_train_LR/train_0471.png,1020x678,0471.png,./DIV2K/DIV2K_train_HR/0471.png,2040x1356,NEAREST
112,train_0265.png,./DIV2K/DIV2K_train_LR/train_0265.png,1020x678,0265.png,./DIV2K/DIV2K_train_HR/0265.png,2040x1356,NEAREST
113,train_0513.png,./DIV2K/DIV2K_train_LR/train_0513.png,1020x1020,0513.png,./DIV2K/DIV2K_train_HR/0513.png,2040x2040,NEAREST
114,train_0413.png,./DIV2K/DIV2K_train_LR/train_0413.png,1020x684,0413.png,./DIV2K/DIV2K_train_HR/0413.png,2040x1368,NEAREST
115,train_0014.png,./DIV2K/DIV2K_train_LR/train_0014.png,678x1020,0014.png,./DIV2K/DIV2K_train_HR/0014.png,1356x2040,NEAREST
116,train_0048.png,./DIV2K/DIV2K_train_LR/train_0048.png,1020x678,0048.png,./DIV2K/DIV2K_train_HR/0048.png,2040x1356,NEAREST
117,train_0018.png,./DIV2K/DIV2K_train_LR/train_0018.png,1020x684,0018.png,./DIV2K/DIV2K_train_HR/0018.png,2040x1368,NEAREST
118,train_0640.png,./DIV2K/DIV2K_train_LR/train_0640.png,1020x678,0640.png,./DIV2K/DIV2K_train_HR/0640.png,2040x1356,NEAREST
119,train_0154.png,./DIV2K/DIV2K_train_LR/train_0154.png,1020x678,0154.png,./DIV2K/DIV2K_train_HR/0154.png,2040x1356,NEAREST
120,train_0717.png,./DIV2K/DIV2K_train_LR/train_0717.png,1020x678,0717.png,./DIV2K/DIV2K_train_HR/0717.png,2040x1356,NEAREST
121,train_0202.png,./DIV2K/DIV2K_train_LR/train_0202.png,1020x678,0202.png,./DIV2K/DIV2K_train_HR/0202.png,2040x1356,NEAREST
122,train_0778.png,./DIV2K/DIV2K_train_LR/train_0778.png,1020x678,0778.png,./DIV2K/DIV2K_train_HR/0778.png,2040x1356,NEAREST
123,train_0570.png,./DIV2K/DIV2K_train_LR/train_0570.png,1020x678,0570.png,./DIV2K/DIV2K_train_HR/0570.png,2040x1356,NEAREST
124,train_0507.png,./DIV2K/DIV2K_train_LR/train_0507.png,1020x678,0507.png,./DIV2K/DIV2K_train_HR/0507.png,2040x1356,NEAREST
125,train_0002.png,./DIV2K/DIV2K_train_LR/train_0002.png,1020x924,0002.png,./DIV2K/DIV2K_train_HR/0002.png,2040x1848,NEAREST
126,train_0376.png,./DIV2K/DIV2K_train_LR/train_0376.png,1020x678,0376.png,./DIV2K/DIV2K_train_HR/0376.png,2040x1356,NEAREST
127,train_0597.png,./DIV2K/DIV2K_train_LR/train_0597.png,678x1020,0597.png,./DIV2K/DIV2K_train_HR/0597.png,1356x2040,NEAREST
128,train_0091.png,./DIV2K/DIV2K_train_LR/train_0091.png,1020x768,0091.png,./DIV2K/DIV2K_train_HR/0091.png,2040x1536,NEAREST
129,train_0488.png,./DIV2K/DIV2K_train_LR/train_0488.png,678x1020,0488.png,./DIV2K/DIV2K_train_HR/0488.png,1356x2040,NEAREST
130,train_0548.png,./DIV2K/DIV2K_train_LR/train_0548.png,1020x678,0548.png,./DIV2K/DIV2K_train_HR/0548.png,2040x1356,NEAREST
131,train_0011.png,./DIV2K/DIV2K_train_LR/train_0011.png,1020x678,0011.png,./DIV2K/DIV2K_train_HR/0011.png,2040x1356,NEAREST
132,train_0563.png,./DIV2K/DIV2K_train_LR/train_0563.png,1020x678,0563.png,./DIV2K/DIV2K_train_HR/0563.png,2040x1356,NEAREST
133,train_0290.png,./DIV2K/DIV2K_train_LR/train_0290.png,1020x678,0290.png,./DIV2K/DIV2K_train_HR/0290.png,2040x1356,NEAREST
134,train_0419.png,./DIV2K/DIV2K_train_LR/train_0419.png,1020x768,0419.png,./DIV2K/DIV2K_train_HR/0419.png,2040x1536,NEAREST
135,train_0062.png,./DIV2K/DIV2K_train_LR/train_0062.png,1020x714,0062.png,./DIV2K/DIV2K_train_HR/0062.png,2040x1428,LANCZOS
136,train_0723.png,./DIV2K/DIV2K_train_LR/train_0723.png,1020x678,0723.png,./DIV2K/DIV2K_train_HR/0723.png,2040x1356,LANCZOS
137,train_0447.png,./DIV2K/DIV2K_train_LR/train_0447.png,1020x846,0447.png,./DIV2K/DIV2K_train_HR/0447.png,2040x1692,LANCZOS
138,train_0780.png,./DIV2K/DIV2K_train_LR/train_0780.png,1020x678,0780.png,./DIV2K/DIV2K_train_HR/0780.png,2040x1356,LANCZOS
139,train_0286.png,./DIV2K/DIV2K_train_LR/train_0286.png,1020x768,0286.png,./DIV2K/DIV2K_train_HR/0286.png,2040x1536,LANCZOS
140,train_0217.png,./DIV2K/DIV2K_train_LR/train_0217.png,1020x1020,0217.png,./DIV2K/DIV2K_train_HR/0217.png,2040x2040,LANCZOS
141,train_0357.png,./DIV2K/DIV2K_train_LR/train_0357.png,1020x588,0357.png,./DIV2K/DIV2K_train_HR/0357.png,2040x1176,LANCZOS
142,train_0442.png,./DIV2K/DIV2K_train_LR/train_0442.png,1020x678,0442.png,./DIV2K/DIV2K_train_HR/0442.png,2040x1356,LANCZOS
143,train_0701.png,./DIV2K/DIV2K_train_LR/train_0701.png,1020x672,0701.png,./DIV2K/DIV2K_train_HR/0701.png,2040x1344,LANCZOS
144,train_0657.png,./DIV2K/DIV2K_train_LR/train_0657.png,1020x768,0657.png,./DIV2K/DIV2K_train_HR/0657.png,2040x1536,LANCZOS
145,train_0779.png,./DIV2K/DIV2K_train_LR/train_0779.png,1020x678,0779.png,./DIV2K/DIV2K_train_HR/0779.png,2040x1356,LANCZOS
146,train_0251.png,./DIV2K/DIV2K_train_LR/train_0251.png,1020x678,0251.png,./DIV2K/DIV2K_train_HR/0251.png,2040x1356,LANCZOS
147,train_0051.png,./DIV2K/DIV2K_train_LR/train_0051.png,1020x684,0051.png,./DIV2K/DIV2K_train_HR/0051.png,2040x1368,LANCZOS
148,train_0267.png,./DIV2K/DIV2K_train_LR/train_0267.png,1020x678,0267.png,./DIV2K/DIV2K_train_HR/0267.png,2040x1356,LANCZOS
149,train_0182.png,./DIV2K/DIV2K_train_LR/train_0182.png,1020x624,0182.png,./DIV2K/DIV2K_train_HR/0182.png,2040x1248,LANCZOS
150,train_0406.png,./DIV2K/DIV2K_train_LR/train_0406.png,678x1020,0406.png,./DIV2K/DIV2K_train_HR/0406.png,1356x2040,LANCZOS
151,train_0041.png,./DIV2K/DIV2K_train_LR/train_0041.png,1020x678,0041.png,./DIV2K/DIV2K_train_HR/0041.png,2040x1356,LANCZOS
152,train_0686.png,./DIV2K/DIV2K_train_LR/train_0686.png,1020x678,0686.png,./DIV2K/DIV2K_train_HR/0686.png,2040x1356,LANCZOS
153,train_0105.png,./DIV2K/DIV2K_train_LR/train_0105.png,1020x648,0105.png,./DIV2K/DIV2K_train_HR/0105.png,2040x1296,LANCZOS
154,train_0303.png,./DIV2K/DIV2K_train_LR/train_0303.png,1020x678,0303.png,./DIV2K/DIV2K_train_HR/0303.png,2040x1356,LANCZOS
155,train_0185.png,./DIV2K/DIV2K_train_LR/train_0185.png,1020x576,0185.png,./DIV2K/DIV2K_train_HR/0185.png,2040x1152,LANCZOS
156,train_0694.png,./DIV2K/DIV2K_train_LR/train_0694.png,678x1020,0694.png,./DIV2K/DIV2K_train_HR/0694.png,1356x2040,LANCZOS
157,train_0362.png,./DIV2K/DIV2K_train_LR/train_0362.png,1020x732,0362.png,./DIV2K/DIV2K_train_HR/0362.png,2040x1464,LANCZOS
158,train_0540.png,./DIV2K/DIV2K_train_LR/train_0540.png,1020x678,0540.png,./DIV2K/DIV2K_train_HR/0540.png,2040x1356,LANCZOS
159,train_0544.png,./DIV2K/DIV2K_train_LR/train_0544.png,1020x678,0544.png,./DIV2K/DIV2K_train_HR/0544.png,2040x1356,LANCZOS
160,train_0467.png,./DIV2K/DIV2K_train_LR/train_0467.png,678x1020,0467.png,./DIV2K/DIV2K_train_HR/0467.png,1356x2040,LANCZOS
161,train_0730.png,./DIV2K/DIV2K_train_LR/train_0730.png,1020x678,0730.png,./DIV2K/DIV2K_train_HR/0730.png,2040x1356,LANCZOS
162,train_0196.png,./DIV2K/DIV2K_train_LR/train_0196.png,1020x678,0196.png,./DIV2K/DIV2K_train_HR/0196.png,2040x1356,LANCZOS
163,train_0199.png,./DIV2K/DIV2K_train_LR/train_0199.png,1020x774,0199.png,./DIV2K/DIV2K_train_HR/0199.png,2040x1548,LANCZOS
164,train_0233.png,./DIV2K/DIV2K_train_LR/train_0233.png,1020x684,0233.png,./DIV2K/DIV2K_train_HR/0233.png,2040x1368,LANCZOS
165,train_0278.png,./DIV2K/DIV2K_train_LR/train_0278.png,678x1020,0278.png,./DIV2K/DIV2K_train_HR/0278.png,1356x2040,LANCZOS
166,train_0582.png,./DIV2K/DIV2K_train_LR/train_0582.png,1020x678,0582.png,./DIV2K/DIV2K_train_HR/0582.png,2040x1356,LANCZOS
167,train_0534.png,./DIV2K/DIV2K_train_LR/train_0534.png,1020x612,0534.png,./DIV2K/DIV2K_train_HR/0534.png,2040x1224,LANCZOS
168,train_0268.png,./DIV2K/DIV2K_train_LR/train_0268.png,1020x678,0268.png,./DIV2K/DIV2K_train_HR/0268.png,2040x1356,LANCZOS
169,train_0493.png,./DIV2K/DIV2K_train_LR/train_0493.png,1020x678,0493.png,./DIV2K/DIV2K_train_HR/0493.png,2040x1356,LANCZOS
170,train_0725.png,./DIV2K/DIV2K_train_LR/train_0725.png,1020x678,0725.png,./DIV2K/DIV2K_train_HR/0725.png,2040x1356,LANCZOS
171,train_0794.png,./DIV2K/DIV2K_train_LR/train_0794.png,1020x636,0794.png,./DIV2K/DIV2K_train_HR/0794.png,2040x1272,LANCZOS
172,train_0455.png,./DIV2K/DIV2K_train_LR/train_0455.png,1020x564,0455.png,./DIV2K/DIV2K_train_HR/0455.png,2040x1128,LANCZOS
173,train_0090.png,./DIV2K/DIV2K_train_LR/train_0090.png,1020x678,0090.png,./DIV2K/DIV2K_train_HR/0090.png,2040x1356,LANCZOS
174,train_0115.png,./DIV2K/DIV2K_train_LR/train_0115.png,1020x768,0115.png,./DIV2K/DIV2K_train_HR/0115.png,2040x1536,LANCZOS
